Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date,Response Tags
4.0 out of 5 stars,SK ashik,https://www.amazon.in/gp/customer-reviews/R3U3K7TH0JRFEY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice,Ok,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 28 December 2022,", so I bought this product and it was ok

Positive: Ok
Negative: None"
4.0 out of 5 stars,Nasim hashmi,https://www.amazon.in/gp/customer-reviews/R2SNU8KXI51RN9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good,Like it,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 23 December 2022,"

Positive: Like"
4.0 out of 5 stars,akshay,https://www.amazon.in/gp/customer-reviews/R3RBT2AO6XF23A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Deliver brand new products,I ordered brand new boat airdope 141 earpods but i received used product so do the needful to the customer,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 12 December 2022,"

Positive: None

Negative: Used, Needful"
4.0 out of 5 stars,vk,https://www.amazon.in/gp/customer-reviews/RRAONPPJUVXTI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good headset,Good Headset,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 24 December 2022,"

Positive: Good 
Negative: None"
3.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R30UU1JR20AJDL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, For listing song purpose it's good .,Calling purpose not good some times voice not properly listen then while bike riding totally voice is not clearly coming receiver's totally not get our voice . Totally disappointed on this product.For listing songs purpose and watching movies at all ok No problem u can buy but calling purpose don't buy .,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/ca41ff07-2c16-49e1-9bbc-9087a38a8b7a._CR0,0,334,334_SX48_.jpg",Reviewed in India ???? on 10 January 2023,"

Positive: Listening songs, Watching movies

Negative: Calling purpose, Voice not properly listen, Voice not clearly coming, Receiver's not get voice, Totally disappointed"
4.0 out of 5 stars,Shankar,https://www.amazon.in/gp/customer-reviews/R1GTCXICAZNTLT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Quality is good.,Good,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 24 December 2022," service, but the food was cold

Positive: Service 
Negative: Food"
4.0 out of 5 stars,Takhellambam Priya Devi,https://www.amazon.in/gp/customer-reviews/R2CA05QEHVDEJ7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, GREAT but high latency,"love it but dunno why it has a high latency about 100-200ms
Totally sucks when playing games",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 13 December 2022,"

Positive: Love
Negative: High latency, Totally sucks"
4.0 out of 5 stars,Anirban Ghosh,https://www.amazon.in/gp/customer-reviews/R1T14Z5UTCVPR8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best in budget,"Cons...
1. High bass in full sound get over exposed music quality.
2. Connecting quality is ok ok not awesome
After that overall in budget experience is good",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 8 December 2022,"

Positive: Quality, Connecting, Budget, Experience
Negative: High bass, Over exposed"
4.0 out of 5 stars,Indrani Mukherjee,https://www.amazon.in/gp/customer-reviews/R3LTZ7R23QC5K6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Product is very good in this price range,,"https://m.media-amazon.com/images/I/611X92c4jHL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 21 December 2022,"

Positive: None
Negative: None"
3.0 out of 5 stars,Swapnil,https://www.amazon.in/gp/customer-reviews/R93EF7SKOSR2T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Received the product within 24hrs sound quality built quality is amazing.,Happy with the product thanks for delivering Amazon.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 2 February 2023,"

Positive: Happy, Thanks 
Negative: None"
4.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R2Q28GVA5ZQNE3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Value for money,Value for money,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 21 December 2022,"

Positive: Value 
Negative: Money"
4.0 out of 5 stars,K. Kumar,https://www.amazon.in/gp/customer-reviews/R15IMK7GDOY748/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Sound quality,Its right side air buds not working properly & give some trouble,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 16 December 2022,"

Positive: None

Negative: Working, Trouble"
4.0 out of 5 stars,Snehangshu Pandey,https://www.amazon.in/gp/customer-reviews/R2P5VB33JNZYM7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best buy for music lovers and video watching people,Firstly I gonna say is that the product is on a whole is good but has some drawbacks like the main problem with the left earpiece which after a long use suddenly switches itself off but can be solved by replacing it inthe case and then reconnecting it again with your device. Battery is good but not as good as they are saying but ya technically speaking is pretty long lasting for a day or so noice cancellation is pretty good but again the voice calling is not so well like if you are riding a bike at high speeds and someone calls you up the other person may not be able to hear you properly but in general speaking the product is good for normal usage the case although bulky can easily fit in your pockets some issues are there which I expect the company services gonna look into otherwise the product is worth a try ????,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 12 October 2022,"

Positive: Good, Long lasting, Good noice cancellation, Worth a try
Negative: Drawbacks, Problem with left earpiece, Not so well voice calling, Bulky case"
4.0 out of 5 stars,KrnM,https://www.amazon.in/gp/customer-reviews/R25EZFV5JUEL4V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Do not buy if you like good quality stuff,"Battery charged percentage keeps bouncing between 50-90% within seconds

Sound quality is not bad","https://m.media-amazon.com/images/I/61EpwOZHXkL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/e4230f20-debb-421f-8d3c-cc8fbe1089e0._CR0,0,794,794_SX48_.jpg",Reviewed in India ???? on 14 December 2022,"

Positive: Battery, Sound 
Negative: None"
4.0 out of 5 stars,dhirshendu dutta,https://www.amazon.in/gp/customer-reviews/R1K12Y2SWBQZ5A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Specifications should be elaborated.,"Yes,sound when you sings a song with music audio reaches little late.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 14 December 2022,"

Positive: Sound
Negative: Late"
4.0 out of 5 stars,Ajith.r.pillai,https://www.amazon.in/gp/customer-reviews/RUED2ELCUX3K4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Very good item,Good,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 22 December 2022," service, but the food was cold

Positive: Service 
Negative: Food"
3.0 out of 5 stars,RajuC,https://www.amazon.in/gp/customer-reviews/R35XLYN76LXI3A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Defective product,right earpiece not working. It only worked for sometime. I have to get an exchange on warranty. i like boat products but this purchase was not good,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 17 January 2023,"

Positive: boat products 
Negative: right earpiece not working, only worked for sometime, not good"
4.0 out of 5 stars,Aamir S.,https://www.amazon.in/gp/customer-reviews/RQ9MOWL56RUID/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Not Compatible with MacBook,Like the quality and sound. Noise cancellation is not good. Not connecting with MacBook M1,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 15 December 2022,"

Positive: Quality, Sound
Negative: Noise cancellation, Connecting"
3.0 out of 5 stars,Nitish kumar,https://www.amazon.in/gp/customer-reviews/R1JD4Y3TOB7GOT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Battery backup is just 20 hours. Sound is not good.,,"https://m.media-amazon.com/images/I/61Xfk71WXXL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 5 February 2023,"

Positive: None
Negative: None"
4.0 out of 5 stars,VARIK SANJAY,https://www.amazon.in/gp/customer-reviews/R18IYSD8LPJGKV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good product boat," I like this product best sound quality ,best product ..but claim warranty is not getting applicable","https://m.media-amazon.com/images/I/612Os55lBpL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 6 January 2023,"

Positive: sound quality, product
Negative: warranty"
4.0 out of 5 stars,Rohit Gupta,https://www.amazon.in/gp/customer-reviews/R33H9JXOMDM83N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Value for money,This prices best product best experience on this product i am sacrified this product,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 13 December 2022,"

Positive: Prices, Best, Experience, Sacrified.

Negative: None."
4.0 out of 5 stars,Shameem Valiyakath,https://www.amazon.in/gp/customer-reviews/R1EY7NKBGVPNNZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Very good earbuds for the price.,"A very good product by boat indeed and priced very conveniently. You can get it for around 1k online. Considering the money quite good but a few issues here and there.
The lack for an app to control the airdopes is evident due to connection issues especially when using just a single airdope. You have to configure everything via your phones bluetooth. But battery and sound quality is quite good. Mic is also average and you can do with it. You can also wear this for working out confidently. Very good product by boat for the price.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 8 November 2022,"

Positive: Good, Conveniently, Quite Good, Good Battery, Good Sound Quality, Average Mic, Confidently.
Negative: Issues, Lack, Connection Issues."
4.0 out of 5 stars,karan singh,https://www.amazon.in/gp/customer-reviews/R1CO1MR52NIOOW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good,Good,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 20 December 2022," service, but the food was cold

Positive: Service 
Negative: Food"
4.0 out of 5 stars,Prem,https://www.amazon.in/gp/customer-reviews/R2P95DYV34ON0W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Decent product,"Sound quality is ok, not much with bass and noise cancellation. Not a bad product, should be even better to be worthful for money.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 9 December 2022,"

Positive: Ok, Not bad, Worthful
Negative: Not much, Better"
3.0 out of 5 stars,Mir Zulkifal,https://www.amazon.in/gp/customer-reviews/R37YE8EYW0EDM6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, The product is good but it automatically disconnects,"The product is good, but it automatically disconnects while watching videos like YouTube MX player Facebook etc in every 15 minutes.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/c1b83a1f-d671-4aec-9b4e-9517ff86602c._CR83,0,333,333_SX48_.jpg",Reviewed in India ???? on 22 January 2023,"

Positive: Good

Negative: Disconnects"
3.0 out of 5 stars,Pandu,https://www.amazon.in/gp/customer-reviews/R2OWBRK1D2E1VW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, While giving the bass it causes some problem.,All good,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 31 January 2023," but the battery life is not satisfactory

Positive: All good

Negative: Battery life"
4.0 out of 5 stars,Salman khan,https://www.amazon.in/gp/customer-reviews/R2OS6PLAS4DS3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Worth it,Very fab product but it was little bit not comfortable in left ear ??,"https://m.media-amazon.com/images/I/71V0URV6IiL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 12 December 2022,"

Positive: Fab
Negative: Uncomfortable"
3.0 out of 5 stars,Dhanurya Bag,https://www.amazon.in/gp/customer-reviews/R1T0EO2L1RJAGS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Sound automatic off 5 to 10 sec then auto play,Automatic sounds off and play,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 27 January 2023," back is terrible

Positive: Automatic

Negative: Sounds, Playback"
3.0 out of 5 stars,Subojit Aich,https://www.amazon.in/gp/customer-reviews/R2II8M4UP6418K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good For music & Gaming,Sound quality and bass is superb for music and gaming. Even if you use this buds indoor in home then its calling is okay but if you use this buds for calling outdoor normal noise then its totally worst because 90% of outdoor noise listen opponent of caller. Caller sound not reached opponent person. This buds is good only for music & gaming.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 23 December 2022,"

Positive: Sound quality, Bass, Music, Gaming
Negative: Calling, Outdoor noise, Caller sound"
4.0 out of 5 stars,Kalpesh Tank,https://www.amazon.in/gp/customer-reviews/R202EG0BHVDS6B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good,Noise cancellation is not that much good. Bass & sound quality is amazing.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 16 December 2022,"

Positive: Bass, Sound Quality
Negative: Noise Cancellation"
4.0 out of 5 stars,Anil Dhiman,https://www.amazon.in/gp/customer-reviews/R235K81IYZXRRR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good,Good sound quality,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 18 December 2022," but poor battery life

Positive: Sound Quality
Negative: Battery Life"
3.0 out of 5 stars,0,https://www.amazon.in/gp/customer-reviews/R2ZJK9TAWHWY0G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, While use Automatically Disconnection prblm,Disconnection problem.. I faced,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 30 January 2023,"

Negative: Disconnection"
3.0 out of 5 stars,Riya,https://www.amazon.in/gp/customer-reviews/R2A67OSBIPMJWK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Sound quality,"Sound quality ok ok
Bass best",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 31 January 2023,"

Positive: Sound, Bass.
Negative: None."
4.0 out of 5 stars,Saurabh jaybhaye,https://www.amazon.in/gp/customer-reviews/RGMKTFYHZY7DV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good quality,Good quality and best,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 19 December 2022," price

Positive: Quality, Price
Negative: None"
4.0 out of 5 stars,Amazing Buyer,https://www.amazon.in/gp/customer-reviews/R3IW613YMZBHR5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Everything is fine but bad design,"bad design. sound, bass all good. dont buy this if you have small ear",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/11ea36e8-14a5-4bf7-b55a-7d3844742ccd._CR328,0,843,843_SX48_.jpg",Reviewed in India ???? on 12 December 2022,"

Negative: Design 
Positive: Sound, Bass"
5.0 out of 5 stars,D. Tarun,https://www.amazon.in/gp/customer-reviews/R1SOIUDQWKBW2S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Boat rock,"Mera ek hi regret hai ye use krne ke baad . Why didn't I use it before . Better than oppo and one plus. This time also I bought it for my wife, not me. I checked and instantly liked it . Before it the last one I liked was CX180 . FULL MARKS to boat on this one.",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 10 February 2023,"

Positive: Better, Liked, FULL MARKS
Negative: Regret"
